id,sentiment
"3647_1",8.216065931080146e-05
"174_7",0.9999999999999329
"5539_7",7.258042722645617e-05
"3384_10",0.9999999740319725
"3811_4",1.3780153110254852e-10
"4079_8",0.0264000229068088
"1179_7",0.980546867575188
"3069_9",0.9999999982779526
"3769_8",0.639700322174014
"9247_10",0.027677837190341458
"10434_1",4.228767504250131e-11
"1147_10",0.9988224708378111
"5344_7",0.9999873859456917
"8073_10",0.9992575462979524
"7833_3",8.808779385996867e-07
"8370_1",6.710598915392413e-07
"9007_8",2.3205902013730507e-07
"6624_7",0.9915257652855611
"6683_3",0.0041416024048114
"12275_7",0.09189387941025931
"11927_8",0.9997706840237308
"1560_10",0.897303651645021
"1325_9",7.503140172240391e-05
"3548_8",1.667786023290449e-05
"607_1",3.2503629344397027e-06
"6702_7",0.00048231978505103
"5702_3",9.326277293517703e-16
"11345_8",0.9952790284631301
"3428_4",0.002153629828344329
"7209_9",0.8951424423341434
"8425_8",0.9999997689665355
"3087_1",0.00023469910314844345
"1119_8",0.6744990341050341
"5715_3",0.500828019088608
"8645_1",9.800177289951093e-09
"2149_3",2.633781588101792e-06
"10403_10",0.7545390182377347
"5628_1",3.154733921071969e-07
"5570_10",0.9999154842544066
"1613_3",4.445446381385469e-13
"1454_4",0.9222453047600491
"5094_3",4.998034482738918e-06
"7982_1",0.00021521324181145965
"6894_2",0.12155029926722004
"6554_1",0.0074913412408611465
"4721_3",0.016622056790897507
"6904_4",0.20254078541709755
"893_8",5.277325530598343e-05
"4605_4",0.9998475720643807
"11516_7",0.9999999278416113
"11718_7",0.9997876568590224
"5956_1",4.894899000893061e-07
"7455_9",0.9698350720454978
"6396_4",0.8484059615904254
"1223_8",0.943661425636193
"8556_1",0.0006668516359548784
"6108_8",0.9999793839697447
"11690_1",3.2486812696449884e-05
"3778_9",0.010764510643965896
"3627_4",0.9999476919107101
"8256_4",2.1842821529346414e-12
"533_1",0.0004770687929470065
"5235_4",1.850117397340655e-21
"621_2",2.991199704511014e-06
"5365_1",0.07704966047013509
"8180_3",0.5847388144416861
"7396_7",0.01736632957249396
"9776_10",0.9999980680369552
"8175_10",0.9999996744041478
"3128_1",4.330585842423176e-09
"4606_1",0.18322833306196362
"6158_2",2.0081684098711222e-09
"3281_10",0.00013759147394772403
"4723_4",3.829038747712927e-06
"11994_3",1.0767917835849562e-06
"7701_1",1.4490419725900603e-18
"103_3",0.8688888028318622
"8908_10",0.9996495468355927
"8876_1",0.010088335946972915
"7519_9",0.9999892076711289
"12456_8",0.9942852683379746
"9514_8",0.8583159901383861
"8680_8",0.0013308009437765045
"12402_10",0.45917407927948145
"362_2",0.00023745252636170385
"9825_7",0.9928903208619987
"2913_3",0.016005617694717075
"7164_8",0.9999959908876795
"11177_7",0.9716202877315389
"5707_10",0.994686315074824
"8103_10",0.23050907844987625
"6289_1",0.001372447463621071
"11754_1",7.662929546792803e-16
"11640_10",0.6185826635782392
"9933_7",0.0016980950476224415
"185_10",0.9978279948982562
"242_10",0.9999970697602848
"9369_8",0.9996787722112546
"7453_10",0.9999987151913315
"7514_7",0.974667322742745
"10860_2",0.00010744235848111895
"8663_8",0.8752969643239198
"9108_1",0.024067674911797354
"7941_1",0.9462951435113032
"10116_1",1.5784827567924647e-09
"9841_4",2.4775272742426098e-06
"4512_9",0.9999999338758946
"4853_2",1.0944442381978477e-05
"2664_4",0.7013386744445994
"9966_10",0.9938244975772907
"5167_2",0.0019526035188269738
"3894_2",1.838319782370096e-08
"3929_8",9.541939630672487e-06
"7165_10",0.5539373535357974
"5451_8",0.14560012270598016
"2947_4",0.00021749021519079637
"4611_10",0.9395729478080581
"5807_1",0.019632443809304068
"9464_8",0.999996659728119
"3124_10",9.184092811450601e-05
"2705_4",0.11674480045371433
"12187_8",0.9945745326872614
"12319_10",0.999957929851439
"9874_3",1.5628757981906304e-17
"3406_4",0.00010217236703520339
"2327_10",0.9947332258457889
"605_10",0.9838682228358465
"8080_4",9.349991444447141e-17
"3074_10",0.9999967345744218
"2499_3",5.6721909564430055e-12
"1013_1",2.3282291665420856e-06
"11535_1",3.0194049842377894e-06
"4118_7",0.992576303317585
"10492_8",0.9971350459627841
"2129_4",0.022547630088555076
"9814_10",0.9998661643986408
"10671_9",2.399388346374465e-06
"5980_10",0.544130431441652
"2755_2",0.324717462128379
"5461_2",0.9104908334576668
"11979_1",0.0032372697945427177
"8810_1",0.0008210889368806956
"852_7",0.0830100446249182
"10961_4",5.180188214371996e-10
"7436_4",0.0017423756760729465
"11281_3",0.0015587532112369
"4208_3",5.813333320085417e-08
"8213_10",0.7910396990981107
"9851_2",0.10895445070131739
"4713_7",0.0018024508713523966
"9528_1",0.9990813427167208
"3595_10",0.9999432511477094
"5785_3",8.16612877911398e-07
"10370_3",0.00016460401484956138
"1980_3",0.6350870315826256
"8800_4",8.05488089801477e-08
"4437_3",2.535066565928383e-06
"28_3",0.4866043779283526
"12171_1",0.6194775432141849
"9359_3",0.00014371352872600158
"3831_9",0.9999999989187829
"10962_7",0.9999996285735283
"1500_9",0.03247729220566935
"11470_10",0.982014901170127
"11843_3",3.7263897270108655e-05
"11200_4",5.867493184704492e-06
"1067_1",0.00014942466720677884
"3333_1",3.3756233076558454e-05
"4487_4",0.9992191394025448
"6428_1",6.411917068777344e-08
"575_7",1.9152693865762026e-10
"10904_9",0.06844613243426134
"11821_2",4.421634549314219e-11
"11605_1",0.0001641739803373618
"1111_7",0.946040968861393
"10295_1",0.1693430038463593
"1146_4",4.1464078250713143e-10
"2405_9",0.9999999949097407
"11081_10",0.5710846031221198
"2201_10",0.9994973556426342
"4844_1",2.8161617045100534e-06
"11007_8",0.9318045330590674
"6535_7",0.08446849178176546
"2653_4",0.0001462964244271943
"8245_10",0.999992398339065
"9951_8",0.999874458235502
"6133_8",1.981802322272248e-05
"10006_2",0.00016320467395961592
"7350_1",0.051543867832974925
"4509_9",0.998181025129537
"948_1",5.489363111744893e-06
"3987_1",8.324524644100853e-05
"2947_10",0.000643041507836708
"6041_3",1.2319741135948607e-22
"2946_1",5.4281095322604964e-05
"11967_4",1.928289819475176e-05
"1185_10",0.999969404197509
"10323_2",0.05567324806427591
"11706_2",1.0624751942659222e-08
"3663_1",1.425781651338508e-13
"5602_10",0.9430341632938786
"4870_10",6.844366133169969e-07
"1994_1",4.955376057939056e-09
"10807_7",0.98871647578506
"6871_3",0.5543455807564328
"1175_2",2.1614144481338828e-16
"10919_7",0.9999505944292483
"8127_10",0.6511815952156155
"12497_4",0.0005518035708364706
"3274_1",0.7602791705411407
"2568_3",0.012451842477226619
"840_2",2.2581423415491916e-17
"5626_10",0.8786789880728071
"7561_10",0.9999806114094426
"4600_3",0.0008604752784569035
"3324_9",0.3475070700902187
"8899_7",0.999999572244695
"5592_8",0.9978695597725815
"12483_4",3.5953792626400433e-11
"7874_1",1.3669806476377054e-13
"5878_10",0.999999999995248
"4303_9",0.017033958136038422
"9421_1",3.514980012030778e-07
"10269_4",0.0007263251825474688
"10615_2",0.9979978903805664
"2634_10",0.9998824830659941
"7522_1",2.731015358451686e-10
"9289_10",0.9999074143193456
"4636_10",0.0006100502823332556
"1241_7",0.0009597986414924658
"9458_9",0.946428238843256
"11690_10",0.9999656795283355
"7176_4",8.352937836157702e-11
"6212_10",0.9915953910970806
"6319_1",3.6136511874371755e-13
"5229_3",3.700729765707472e-05
"466_9",0.9997302327282072
"8693_2",0.1394215582154576
"2952_10",0.9999998794219521
"1128_1",1.698575808150491e-06
"3975_10",0.6704252529612965
"11365_10",0.9520992591733731
"2074_9",0.999999990132889
"9768_10",0.9931762529313124
"4895_1",5.041270001257477e-08
"5726_10",0.9999989797047922
"9993_10",0.9999984598191675
"11319_2",0.8553451037880315
"10561_2",6.277072133312055e-11
"5455_8",0.0016074242925670018
"10684_3",0.0011860561563009535
"3652_3",0.000524757233788596
"7825_1",0.8770395915865807
"8806_1",9.390377070940181e-06
"275_10",0.9999997556013056
"2246_1",5.658517604235817e-08
"11968_2",7.499792513887314e-12
"2528_1",0.000782075699242515
"8491_8",0.8416492177246411
"13_1",0.9437365794401662
"4530_8",0.0005025462807269495
"5207_3",3.0310566250918944e-06
"11648_10",0.7123760094286847
"8260_1",0.0018521623442769083
"10730_10",0.9582135903787562
"10402_3",0.399951673459769
"8077_1",0.00010708939208374209
"8598_8",0.3073566673293477
"2809_3",2.1604914269452144e-09
"12490_10",0.9999999999976303
"1447_9",0.012920607613282736
"1605_3",0.9998325683884577
"2311_4",1.6766201209430545e-07
"3235_9",0.6706176848049662
"5725_10",0.9852928179877102
"9025_10",0.9999921450328583
"6049_9",0.9860000872969654
"4803_10",0.999908322235282
"191_9",0.9999999999999973
"420_3",6.480930388888336e-07
"5238_2",0.001329817701981186
"1280_9",0.002396208171101725
"9408_4",0.0002464344156461985
"819_1",0.003935940772629647
"1656_4",0.00702928515939937
"9964_3",0.0009237515660487988
"10404_4",0.6081419824233958
"12369_10",0.9527479968503488
"6423_1",0.026587589981531812
"9942_8",5.882714097918363e-18
"1519_1",0.9241381903978649
"100_10",0.9999999707548777
"3216_10",0.9998154916614034
"3909_10",0.9441784124187371
"5034_7",0.9577757737949276
"14_8",0.9999978315367637
"5891_3",0.00023789561031419763
"8496_10",0.9991354545410538
"7429_1",3.3375043497095986e-09
"9457_1",0.003519885718451834
"9602_8",0.999869087758001
"4198_1",4.164933388202079e-09
"154_2",0.0345716729622376
"5070_2",9.119544274869707e-09
"4207_8",0.9999759763346883
"7758_8",0.9999951267516692
"4439_9",0.7016322871446292
"12042_1",5.026322381649726e-15
"7244_1",0.00814722324236445
"6854_1",0.01648860577230137
"11932_10",0.9979159271581729
"4151_10",0.3257650155782093
"7265_1",2.158408845656326e-11
"10272_7",0.9999987771356816
"4256_4",1.7101526883322816e-09
"1225_7",0.8734253659164068
"956_10",0.9992836955023217
"6389_2",1.0455648001870717e-06
"1365_4",5.578481543418212e-14
"4752_7",2.9787369576941473e-05
"276_10",0.9999977474661432
"8766_9",4.6321923507999365e-07
"11225_10",0.999221618278491
"6920_1",0.3661354705109306
"11536_1",1.6148402707890708e-05
"1923_9",0.9439292287708438
"11460_10",0.0023707796065074245
"10054_7",0.9999319879019011
"10845_1",6.015901502150517e-12
"10231_4",1.2964549135497584e-07
"9430_8",0.9933087148310163
"3226_2",7.456107356549692e-11
"4298_3",3.1554753892030382e-09
"10635_4",2.16254090788421e-05
"10567_4",0.0002599941645913057
"5460_10",0.9889512909278951
"7310_7",0.988889439385012
"10330_2",6.494651823777635e-11
"5151_9",0.018229466787367088
"11_3",0.9998978487551972
"1448_8",0.01648295814665724
"10130_8",0.99999980875149
"2199_3",1.3790494894501066e-09
"1761_10",0.9999068743437086
"2782_1",1.9549320457873385e-08
"7618_10",0.1783964467578542
"85_10",0.016717623798247292
"5730_3",1.4178909973050189e-15
"3641_1",9.74831414513235e-10
"8190_9",0.9999999968799833
"9533_10",0.9999999931905228
"9508_1",0.0005246241551193409
"237_8",0.9999999175860675
"3981_7",0.0017174405826951248
"7194_9",0.9999999999985079
"10584_8",3.1601287023781056e-05
"248_2",0.0035117877501342587
"8358_4",0.012000803832487656
"1218_1",1.0961991660334972e-07
"4191_10",0.0002998677616636049
"3090_8",0.7229706895104744
"11923_2",0.013587500405972314
"1640_8",0.00016342598096321116
"9972_3",1.7894167603929173e-08
"11818_4",2.177552377514755e-10
"4350_10",0.9850864226796812
"877_10",0.8161574890084417
"10017_8",0.997797508101688
"7975_10",0.9998294891163633
"8436_1",1.4366415492821032e-07
"6024_7",0.6864304296110084
"3112_1",0.01366130967696395
"951_10",0.20442592910165078
"1622_1",5.703202173276329e-07
"191_3",8.810512912714697e-06
"5669_1",1.9742549162772207e-05
"1891_4",3.998595435042525e-06
"12173_9",0.9051410224409226
"7887_7",0.9999999715198967
"3256_10",0.0022734947022351225
"5419_1",3.182650224345999e-10
"7635_1",3.3202048759519097e-10
"8297_2",0.0017574921199064795
"7137_8",0.999999995582364
"7562_3",5.74374636843106e-10
"9944_1",2.3466825932161778e-07
"4288_1",1.6771523826779945e-07
"8087_1",2.864997121505021e-05
"4771_10",0.06471466549872447
"10482_10",3.75497228495475e-06
"5324_10",0.9997311842029235
"3080_1",0.0015272908504960119
"10923_7",0.9996649103572602
"1753_7",0.9999994523884922
"317_10",0.8968191344980907
"12474_8",0.9834854935778974
"773_8",0.7974268309919927
"388_1",0.048283161616919215
"12141_2",0.030603779529753707
"5667_1",8.978563974899398e-05
"1071_9",0.9999651131224577
"2897_10",0.9999150581411375
"9481_4",0.10217656644932537
"12025_1",2.5504733187160705e-15
"8879_7",0.48873778065791734
"5683_1",5.202785711553203e-13
"7026_1",0.1202146375176917
"2439_1",0.004105501891220351
"3631_7",0.00018639262434841456
"1650_9",0.0069495319766761186
"5378_7",0.9999114472201882
"9745_1",1.63588569199003e-06
"11563_8",0.005611211810844069
"299_8",0.9999999998337308
"9471_2",0.3036018298036861
"1866_1",0.03158931217380333
"2639_4",8.58407307626147e-06
"5122_1",3.179704368115857e-18
"12341_7",0.00047891270251356805
"2936_8",0.9921215442775527
"8647_10",0.8341534593972926
"4255_9",0.9707929948579884
"7262_8",0.014074854877535606
"8413_10",0.9999999448712663
"10080_1",0.0031214373511621496
"3973_1",0.9987776491598753
"8752_9",0.9999992782352038
"4018_2",0.0011323424753664753
"7669_1",6.762375047270602e-07
"10421_4",2.543486890170124e-08
"7854_8",0.9999836572552003
"162_8",0.0032378415853329717
"11614_9",0.9999987468996097
"11343_8",0.9999845010558304
"1708_7",1.367296499165909e-14
"7115_4",0.04916090851135191
"10498_10",0.23685444207005527
"2944_8",0.8822320718039235
"10474_3",0.00013003145471308271
"1263_1",1.0285274623242985e-05
"1693_4",0.017865692905684762
"9600_9",0.8889049829545118
"11173_2",0.9961633606013176
"3961_2",0.9749871476758722
"8011_1",0.2941754185874829
"7386_8",0.006590771789528669
"8787_8",0.9779134016328171
"12349_9",0.9816848912533966
"1776_4",0.0018206017385167677
"5885_4",0.9999999950449456
"220_4",0.002854962027102898
"5547_8",0.9997965735128227
"2853_1",0.0005834675713425503
"2157_2",0.0007641140095537964
"11667_2",0.9479096497036762
"194_7",0.6870964267112784
"1633_1",7.424862426275425e-11
"6897_2",1.8163525009704015e-13
"11568_2",1.669552643208379e-19
"9219_1",1.5285502415847682e-12
"477_8",0.16910010221981692
"8980_3",0.009459452077631693
"4612_10",0.7675228165104188
"8030_10",0.9998186913917577
"1846_8",0.9999999998432509
"2786_8",0.40401061386045906
"2634_1",0.0013755745396340157
"3110_8",0.1796926148414914
"11587_8",0.0010748072873064082
"11262_8",0.001098038754632562
"5680_7",1.597598407490035e-05
"4583_4",0.0031035770206597185
"1451_1",6.691868824434319e-09
"4244_4",6.370357486094772e-13
"6176_4",1.0917934339678997e-21
"8851_10",0.9992210971587736
"908_9",0.00015715944156990375
"7494_9",0.00016977031590646347
"8061_3",5.173536038254445e-05
"789_1",8.774343258655997e-07
"2374_7",0.9955691020031422
"11225_3",0.0032418404193212897
"4467_4",1.5599049774418095e-05
"8516_10",4.617573277712279e-05
"4121_10",0.9999999259169109
"10267_7",0.057119557646135834
"6040_8",0.0547455680140393
"8338_7",0.9895397109163463
"2903_7",0.9672781889474245
"6662_9",0.9999975921400004
"5333_10",0.9977830550260037
"7470_4",0.00036384041219911163
"8813_1",1.5907327333871443e-05
"4514_3",0.9919744442840184
"9584_7",4.843513194703655e-09
"11706_8",0.999999999998165
"11538_8",0.9919002794011577
"4210_1",2.8601110588030814e-09
"8984_1",6.365521200222206e-08
"3431_4",3.861868080511432e-08
"4973_10",0.9990597944015499
"12260_1",9.328339785131168e-11
"4267_10",0.8987480309061698
"9906_9",0.9999999999999991
"670_7",0.9999996969316399
"6270_3",3.514541672616131e-18
"5164_4",0.011570279303715993
"9741_2",4.81560508355192e-10
"3761_8",0.3202788542073776
"2651_2",0.00017040356107709585
"7448_10",0.0004458090783760552
"7184_9",0.9998783306644543
"1313_9",0.996260816469594
"10654_8",0.9840667480249317
"7151_1",1.5181077234401312e-11
"2320_10",0.10565343242717591
"12033_7",0.9398523463019884
"6429_1",6.900346985310231e-20
"1420_4",0.9178444919198236
"3002_7",0.999846720040558
"1299_1",0.41874898047554815
"7897_9",0.9999992983946431
"1529_4",3.4385597931854486e-32
"9760_2",0.825904997509309
"11318_1",0.0008211551094524813
"2217_3",0.003022392339978741
"11641_2",0.4855134493304736
"7238_10",0.677223145347103
"7710_8",0.999747544469964
"12011_8",0.9998356239354353
"4495_7",0.9999963643868034
"11144_4",4.7599673550418515e-06
"5625_2",2.825287857353181e-16
"2926_7",4.996760227025033e-07
"8538_8",0.9324502016683764
"8875_10",7.588102420396263e-05
"10881_10",0.9986459891788859
"1662_7",0.9998030788030278
"4560_9",0.9994975484811328
"6714_4",8.276513013342839e-13
"9059_10",0.5174709924559575
"6631_10",2.453792923554978e-06
"8520_1",0.0007546700112964779
"918_4",0.03902562512205958
"3102_10",0.6941976769859758
"3611_2",7.985548089898257e-07
"8434_10",0.28451682507160936
"681_7",0.9947796261062423
"7386_4",1.343653768877102e-11
"7566_9",1.424851146721334e-10
"10110_10",0.9983129638342743
"10486_10",0.9999999999906086
"1492_3",0.3355155731737008
"11823_1",0.10290179363485775
"2331_9",0.9999859450940211
"2200_2",0.0020717406143810446
"9547_1",1.3638605719432073e-10
"785_2",1.2809389456327614e-05
"5101_4",0.0011744049246771233
"5657_10",0.00013433180163145676
"6902_7",0.9289712598962943
"1490_9",0.9872986797304376
"7148_9",0.005473983272313893
"7387_8",0.014663578763916812
"8277_9",0.02857729431390993
"6912_7",1.0
"170_2",0.13885215374791898
"7702_10",0.9612477233613551
"4393_3",3.88952963534537e-11
"2608_3",0.9973551403071336
"4931_8",0.9999999999999964
"10589_10",0.016016959145212964
"8623_4",0.0004011265279712214
"6057_2",4.6603555340652433e-07
"2704_9",0.999919122899697
"1790_2",0.12266257292555408
"12370_1",1.8850237304353702e-05
"159_1",1.509467408179483e-09
"343_9",1.0
"2128_9",0.9999992877786649
"11181_8",0.9999999999925415
"11775_10",0.9999862354711435
"3514_10",0.9999927623417075
"6993_2",1.4774186621526208e-09
"2866_9",0.8233457770951124
"1000_9",0.9999302466411483
"11772_7",0.6642893545190867
"3355_9",2.1626795830769673e-07
"8519_8",0.9860880372911084
"7879_3",7.085574731131914e-05
"4332_10",0.057422597590423036
"5403_1",4.4763204639489883e-07
"1514_7",1.6119617327313067e-13
"7904_1",1.2256109548494205e-08
"10550_2",0.04243717462097485
"11442_10",0.9998829504436453
"2821_3",0.0002981499965148708
"5766_1",3.3807238817082092e-09
"8061_9",0.9999999999999978
"2166_1",2.4389748636956697e-08
"6206_1",1.3850465172298456e-09
"11124_2",3.6901793098240005e-08
"7625_10",0.13512290836874505
"90_9",0.9992484221130429
"7959_10",0.9997458779579844
"7029_10",0.9998263935530939
"779_8",0.9992036362875025
"1101_4",3.2499696889262796e-07
"11189_4",1.510138324272222e-11
"9790_4",5.755653486829773e-08
"10861_1",1.2794692891333726e-07
"5902_2",2.1665684815849498e-08
"9545_10",0.6153097779602522
"3730_1",2.1716629208106706e-07
"4951_9",1.401855918792027e-07
"3295_1",0.00501220597972332
"9495_2",0.9996374897463789
"2876_1",0.9114640369571408
"2796_1",9.045154165026868e-12
"10338_3",0.99993263188629
"10913_7",0.05316362999574636
"4685_2",3.62411181107377e-13
"11586_1",1.2847258668943636e-09
"4904_7",0.035662227794805566
"7110_7",0.7383805410820405
"2086_4",4.0715147040893213e-07
"7372_7",5.4017106067126756e-05
"135_9",0.9999463980004505
"7038_3",0.06607274623678422
"1119_2",6.192948726711882e-09
"5057_8",0.7290484647890373
"3479_10",0.9988961694838513
"6489_8",0.999999999632291
"4910_8",0.9984243584535759
"5979_10",3.032574006638316e-14
"11304_1",1.5712405157014303e-06
"2102_9",0.9999999996975601
"8048_1",4.965692287893822e-12
"12153_7",0.00037655093898200024
"4832_8",0.004360697598733264
"3079_9",0.9995991784572587
"8254_2",0.10243359102659787
"7981_7",0.9999999999977958
"611_1",0.9871601979445632
"307_10",0.00038806123637830385
"8861_3",0.02112717796953004
"4635_4",0.0006060455880037211
"6197_7",0.9999860976645483
"6739_3",1.7859914244924777e-05
"8588_9",0.9999999999997535
"8461_7",0.05124951048096453
"10089_1",0.0011291890553049126
"2609_7",0.5229268514784993
"1418_3",0.0019398325700895646
"2661_10",0.15151310247223668
"1253_9",0.9972867493996992
"8815_9",5.174752944209214e-05
"9867_8",0.9999998330763785
"2155_1",4.161481286265142e-06
"12259_4",7.329244621991584e-05
"11224_3",0.0803736758827342
"4781_1",0.0007178713482478158
"4354_9",0.99999998521625
"9629_9",0.04476206071660896
"3629_9",0.999627459329765
"6445_10",0.9998350811564389
"9526_10",0.15422816771838677
"5138_2",1.3323345735796917e-06
"349_10",0.8207755245297529
"2099_7",0.23750701703855423
"4411_1",0.2074538914130386
"8127_3",0.07321813487738861
"5225_8",0.15976938477441027
"7970_3",2.0314694342228033e-07
"5688_7",0.9107039881995678
"12099_3",9.031761010642742e-05
"6020_4",2.0292419634311383e-06
"3892_8",0.9768761108719464
"2098_8",0.307501868996479
"4851_7",0.9999980141894663
"10967_10",0.0014197498522095897
"6230_4",0.009394076812336146
"2211_2",2.6152905077189002e-12
"11978_10",0.9999723857987672
"8802_1",6.129808797499338e-11
"11010_3",6.335960440660816e-09
"10083_2",4.63738906397869e-06
"5588_10",0.9955574780809024
"958_10",0.5104996132918321
"6771_4",0.7392457513720596
"6767_9",0.9058400087596384
"7302_10",0.9999968769653734
"5324_3",3.218668635786129e-07
"7737_10",0.9999999995449318
"8603_10",0.9557958291292241
"3029_7",0.9999999971668825
"8640_2",8.17440503796531e-19
"2139_1",2.647555360284983e-12
"6305_10",0.999874076832998
"6884_7",0.9950020717017763
